ELF code,Country ELF,Country,Country Global,Jurisdiction,Entity legal form local name,Language,Entity legal form transliterated name,Abbreviation,Source
5JAL,United States of America,United States of America,Global,North Carolina,Insurance Company,English,Insurance Company,Incorporated,ELF v1.5 with abbreviations
5JAL,United States of America,United States of America,Global,North Carolina,Insurance Company,English,Insurance Company,company,ELF v1.5 with abbreviations
5JAL,United States of America,United States of America,Global,North Carolina,Insurance Company,English,Insurance Company,limited,ELF v1.5 with abbreviations
5JAL,United States of America,United States of America,Global,North Carolina,Insurance Company,English,Insurance Company,corporation,ELF v1.5 with abbreviations
6NI8,United States of America,United States of America,Global,North Carolina,Railroad,English,Railroad,corp.,ELF v1.5 with abbreviations
6NI8,United States of America,United States of America,Global,North Carolina,Railroad,English,Railroad,inc.,ELF v1.5 with abbreviations
6NI8,United States of America,United States of America,Global,North Carolina,Railroad,English,Railroad,co.,ELF v1.5 with abbreviations
6NI8,United States of America,United States of America,Global,North Carolina,Railroad,English,Railroad,ltd.,ELF v1.5 with abbreviations
6NI8,United States of America,United States of America,Global,North Carolina,Railroad,English,Railroad,Incorporated,ELF v1.5 with abbreviations
6NI8,United States of America,United States of America,Global,North Carolina,Railroad,English,Railroad,company,ELF v1.5 with abbreviations
6NI8,United States of America,United States of America,Global,North Carolina,Railroad,English,Railroad,limited,ELF v1.5 with abbreviations
6NI8,United States of America,United States of America,Global,North Carolina,Railroad,English,Railroad,corporation,ELF v1.5 with abbreviations
8QMN,United States of America,United States of America,Global,North Carolina,Professional Corporation,English,Professional Corporation,corp.,ELF v1.5 with abbreviations
8QMN,United States of America,United States of America,Global,North Carolina,Professional Corporation,English,Professional Corporation,inc.,ELF v1.5 with abbreviations
8QMN,United States of America,United States of America,Global,North Carolina,Professional Corporation,English,Professional Corporation,co.,ELF v1.5 with abbreviations
8QMN,United States of America,United States of America,Global,North Carolina,Professional Corporation,English,Professional Corporation,ltd.,ELF v1.5 with abbreviations
8QMN,United States of America,United States of America,Global,North Carolina,Professional Corporation,English,Professional Corporation,Incorporated,ELF v1.5 with abbreviations
8QMN,United States of America,United States of America,Global,North Carolina,Professional Corporation,English,Professional Corporation,company,ELF v1.5 with abbreviations
8QMN,United States of America,United States of America,Global,North Carolina,Professional Corporation,English,Professional Corporation,limited,ELF v1.5 with abbreviations
8QMN,United States of America,United States of America,Global,North Carolina,Professional Corporation,English,Professional Corporation,corporation,ELF v1.5 with abbreviations
8QMN,United States of America,United States of America,Global,North Carolina,Professional Corporation,English,Professional Corporation,PC,ELF v1.5 with abbreviations
ARON,United States of America,United States of America,Global,North Carolina,limited partnership,English,limited partnership,LP,ELF v1.5 with abbreviations
ARON,United States of America,United States of America,Global,North Carolina,limited partnership,English,limited partnership,Ltd. Partnership.,ELF v1.5 with abbreviations
ARON,United States of America,United States of America,Global,North Carolina,limited partnership,English,limited partnership,Ltd. Partnership,ELF v1.5 with abbreviations
CJ58,United States of America,United States of America,Global,North Carolina,Cooperative Association,English,Cooperative Association,corp.,ELF v1.5 with abbreviations
CJ58,United States of America,United States of America,Global,North Carolina,Cooperative Association,English,Cooperative Association,inc.,ELF v1.5 with abbreviations
CJ58,United States of America,United States of America,Global,North Carolina,Cooperative Association,English,Cooperative Association,co.,ELF v1.5 with abbreviations
CJ58,United States of America,United States of America,Global,North Carolina,Cooperative Association,English,Cooperative Association,ltd.,ELF v1.5 with abbreviations
CJ58,United States of America,United States of America,Global,North Carolina,Cooperative Association,English,Cooperative Association,Incorporated,ELF v1.5 with abbreviations
CJ58,United States of America,United States of America,Global,North Carolina,Cooperative Association,English,Cooperative Association,company,ELF v1.5 with abbreviations
CJ58,United States of America,United States of America,Global,North Carolina,Cooperative Association,English,Cooperative Association,limited,ELF v1.5 with abbreviations
CJ58,United States of America,United States of America,Global,North Carolina,Cooperative Association,English,Cooperative Association,corporation,ELF v1.5 with abbreviations
CJ58,United States of America,United States of America,Global,North Carolina,Cooperative Association,English,Cooperative Association,coop.,ELF v1.5 with abbreviations
CJ58,United States of America,United States of America,Global,North Carolina,Cooperative Association,English,Cooperative Association,cooperative,ELF v1.5 with abbreviations
F99D,United States of America,United States of America,Global,North Carolina,Electric Membership Cooperative,English,Electric Membership Cooperative,corp.,ELF v1.5 with abbreviations
F99D,United States of America,United States of America,Global,North Carolina,Electric Membership Cooperative,English,Electric Membership Cooperative,inc.,ELF v1.5 with abbreviations
F99D,United States of America,United States of America,Global,North Carolina,Electric Membership Cooperative,English,Electric Membership Cooperative,co.,ELF v1.5 with abbreviations
F99D,United States of America,United States of America,Global,North Carolina,Electric Membership Cooperative,English,Electric Membership Cooperative,ltd.,ELF v1.5 with abbreviations
F99D,United States of America,United States of America,Global,North Carolina,Electric Membership Cooperative,English,Electric Membership Cooperative,Incorporated,ELF v1.5 with abbreviations
F99D,United States of America,United States of America,Global,North Carolina,Electric Membership Cooperative,English,Electric Membership Cooperative,company,ELF v1.5 with abbreviations
F99D,United States of America,United States of America,Global,North Carolina,Electric Membership Cooperative,English,Electric Membership Cooperative,limited,ELF v1.5 with abbreviations
F99D,United States of America,United States of America,Global,North Carolina,Electric Membership Cooperative,English,Electric Membership Cooperative,corporation,ELF v1.5 with abbreviations
F99D,United States of America,United States of America,Global,North Carolina,Electric Membership Cooperative,English,Electric Membership Cooperative,emc,ELF v1.5 with abbreviations
F99D,United States of America,United States of America,Global,North Carolina,Electric Membership Cooperative,English,Electric Membership Cooperative,electric membership corporation,ELF v1.5 with abbreviations
IHLF,United States of America,United States of America,Global,North Carolina,Savings & Loan Association,English,Savings & Loan Association,corp.,ELF v1.5 with abbreviations
IHLF,United States of America,United States of America,Global,North Carolina,Savings & Loan Association,English,Savings & Loan Association,inc.,ELF v1.5 with abbreviations
IHLF,United States of America,United States of America,Global,North Carolina,Savings & Loan Association,English,Savings & Loan Association,co.,ELF v1.5 with abbreviations
IHLF,United States of America,United States of America,Global,North Carolina,Savings & Loan Association,English,Savings & Loan Association,ltd. Incorporated,ELF v1.5 with abbreviations
IHLF,United States of America,United States of America,Global,North Carolina,Savings & Loan Association,English,Savings & Loan Association,company,ELF v1.5 with abbreviations
IHLF,United States of America,United States of America,Global,North Carolina,Savings & Loan Association,English,Savings & Loan Association,limited,ELF v1.5 with abbreviations
IHLF,United States of America,United States of America,Global,North Carolina,Savings & Loan Association,English,Savings & Loan Association,corporation,ELF v1.5 with abbreviations
IHLF,United States of America,United States of America,Global,North Carolina,Savings & Loan Association,English,Savings & Loan Association,S&L,ELF v1.5 with abbreviations
JF6D,United States of America,United States of America,Global,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,corp.,ELF v1.5 with abbreviations
JF6D,United States of America,United States of America,Global,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,inc.,ELF v1.5 with abbreviations
JF6D,United States of America,United States of America,Global,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,co.,ELF v1.5 with abbreviations
JF6D,United States of America,United States of America,Global,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,ltd. Incorporated,ELF v1.5 with abbreviations
JF6D,United States of America,United States of America,Global,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,company,ELF v1.5 with abbreviations
JF6D,United States of America,United States of America,Global,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,limited,ELF v1.5 with abbreviations
JF6D,United States of America,United States of America,Global,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,corporation,ELF v1.5 with abbreviations
Q4F9,United States of America,United States of America,Global,North Carolina,Mutual Association,English,Mutual Association,corp.,ELF v1.5 with abbreviations
Q4F9,United States of America,United States of America,Global,North Carolina,Mutual Association,English,Mutual Association,inc.,ELF v1.5 with abbreviations
Q4F9,United States of America,United States of America,Global,North Carolina,Mutual Association,English,Mutual Association,co.,ELF v1.5 with abbreviations
Q4F9,United States of America,United States of America,Global,North Carolina,Mutual Association,English,Mutual Association,ltd. Incorporated,ELF v1.5 with abbreviations
Q4F9,United States of America,United States of America,Global,North Carolina,Mutual Association,English,Mutual Association,company,ELF v1.5 with abbreviations
Q4F9,United States of America,United States of America,Global,North Carolina,Mutual Association,English,Mutual Association,limited,ELF v1.5 with abbreviations
Q4F9,United States of America,United States of America,Global,North Carolina,Mutual Association,English,Mutual Association,corporation,ELF v1.5 with abbreviations
Q6EM,United States of America,United States of America,Global,North Carolina,L3C,English,L3C,L3C,ELF v1.5 with abbreviations
SIST,United States of America,United States of America,Global,North Carolina,Public Transportation Authority,English,Public Transportation Authority,corp.,ELF v1.5 with abbreviations
SIST,United States of America,United States of America,Global,North Carolina,Public Transportation Authority,English,Public Transportation Authority,inc.,ELF v1.5 with abbreviations
SIST,United States of America,United States of America,Global,North Carolina,Public Transportation Authority,English,Public Transportation Authority,co.,ELF v1.5 with abbreviations
SIST,United States of America,United States of America,Global,North Carolina,Public Transportation Authority,English,Public Transportation Authority,ltd. Incorporated,ELF v1.5 with abbreviations
SIST,United States of America,United States of America,Global,North Carolina,Public Transportation Authority,English,Public Transportation Authority,company,ELF v1.5 with abbreviations
SIST,United States of America,United States of America,Global,North Carolina,Public Transportation Authority,English,Public Transportation Authority,limited,ELF v1.5 with abbreviations
SIST,United States of America,United States of America,Global,North Carolina,Public Transportation Authority,English,Public Transportation Authority,corporation,ELF v1.5 with abbreviations
U94O,United States of America,United States of America,Global,North Carolina,Captive Insurance Company,English,Captive Insurance Company,corp.,ELF v1.5 with abbreviations
U94O,United States of America,United States of America,Global,North Carolina,Captive Insurance Company,English,Captive Insurance Company,inc.,ELF v1.5 with abbreviations
U94O,United States of America,United States of America,Global,North Carolina,Captive Insurance Company,English,Captive Insurance Company,co.,ELF v1.5 with abbreviations
U94O,United States of America,United States of America,Global,North Carolina,Captive Insurance Company,English,Captive Insurance Company,ltd. Incorporated,ELF v1.5 with abbreviations
U94O,United States of America,United States of America,Global,North Carolina,Captive Insurance Company,English,Captive Insurance Company,company,ELF v1.5 with abbreviations
U94O,United States of America,United States of America,Global,North Carolina,Captive Insurance Company,English,Captive Insurance Company,limited,ELF v1.5 with abbreviations
U94O,United States of America,United States of America,Global,North Carolina,Captive Insurance Company,English,Captive Insurance Company,corporation,ELF v1.5 with abbreviations
WY1B,United States of America,United States of America,Global,North Carolina,Municipal,English,Municipal,corp.,ELF v1.5 with abbreviations
WY1B,United States of America,United States of America,Global,North Carolina,Municipal,English,Municipal,inc.,ELF v1.5 with abbreviations
WY1B,United States of America,United States of America,Global,North Carolina,Municipal,English,Municipal,co.,ELF v1.5 with abbreviations
WY1B,United States of America,United States of America,Global,North Carolina,Municipal,English,Municipal,ltd. Incorporated,ELF v1.5 with abbreviations
WY1B,United States of America,United States of America,Global,North Carolina,Municipal,English,Municipal,company,ELF v1.5 with abbreviations
WY1B,United States of America,United States of America,Global,North Carolina,Municipal,English,Municipal,limited,ELF v1.5 with abbreviations
WY1B,United States of America,United States of America,Global,North Carolina,Municipal,English,Municipal,corporation,ELF v1.5 with abbreviations
X0MP,United States of America,United States of America,Global,North Carolina,limited liability partnership,English,limited liability partnership,LLP,ELF v1.5 with abbreviations
X0MP,United States of America,United States of America,Global,North Carolina,limited liability partnership,English,limited liability partnership,ltd,ELF v1.5 with abbreviations
X0MP,United States of America,United States of America,Global,North Carolina,limited liability partnership,English,limited liability partnership,Liability partnership,ELF v1.5 with abbreviations
X0MP,United States of America,United States of America,Global,North Carolina,limited liability partnership,English,limited liability partnership,rllp,ELF v1.5 with abbreviations
X0MP,United States of America,United States of America,Global,North Carolina,limited liability partnership,English,limited liability partnership,registered limited liability partnership,ELF v1.5 with abbreviations
X1EL,United States of America,United States of America,Global,North Carolina,Limited Liability Company,English,Limited Liability Company,LLC,ELF v1.5 with abbreviations
X1EL,United States of America,United States of America,Global,North Carolina,Limited Liability Company,English,Limited Liability Company,limited liability company,ELF v1.5 with abbreviations
X1EL,United States of America,United States of America,Global,North Carolina,Limited Liability Company,English,Limited Liability Company,ltd,ELF v1.5 with abbreviations
X1EL,United States of America,United States of America,Global,North Carolina,Limited Liability Company,English,Limited Liability Company,liability company,ELF v1.5 with abbreviations
Y5L0,United States of America,United States of America,Global,North Carolina,Mutual Burial Association,English,Mutual Burial Association,corp.,ELF v1.5 with abbreviations
Y5L0,United States of America,United States of America,Global,North Carolina,Mutual Burial Association,English,Mutual Burial Association,inc.,ELF v1.5 with abbreviations
Y5L0,United States of America,United States of America,Global,North Carolina,Mutual Burial Association,English,Mutual Burial Association,co.,ELF v1.5 with abbreviations
Y5L0,United States of America,United States of America,Global,North Carolina,Mutual Burial Association,English,Mutual Burial Association,ltd.,ELF v1.5 with abbreviations
Y5L0,United States of America,United States of America,Global,North Carolina,Mutual Burial Association,English,Mutual Burial Association,Incorporated,ELF v1.5 with abbreviations
Y5L0,United States of America,United States of America,Global,North Carolina,Mutual Burial Association,English,Mutual Burial Association,company,ELF v1.5 with abbreviations
Y5L0,United States of America,United States of America,Global,North Carolina,Mutual Burial Association,English,Mutual Burial Association,limited,ELF v1.5 with abbreviations
Y5L0,United States of America,United States of America,Global,North Carolina,Mutual Burial Association,English,Mutual Burial Association,corporation,ELF v1.5 with abbreviations
YJZ3,United States of America,United States of America,Global,North Carolina,Registered Limited Liability Limited Partnership,English,Registered Limited Liability Limited Partnership,RLLLP,ELF v1.5 with abbreviations
YJZ3,United States of America,United States of America,Global,North Carolina,Registered Limited Liability Limited Partnership,English,Registered Limited Liability Limited Partnership,LLLP,ELF v1.5 with abbreviations
YJZ3,United States of America,United States of America,Global,North Carolina,Registered Limited Liability Limited Partnership,English,Registered Limited Liability Limited Partnership,Registered Ltd.,ELF v1.5 with abbreviations
YJZ3,United States of America,United States of America,Global,North Carolina,Registered Limited Liability Limited Partnership,English,Registered Limited Liability Limited Partnership,Liability Ltd.,ELF v1.5 with abbreviations
YJZ3,United States of America,United States of America,Global,North Carolina,Registered Limited Liability Limited Partnership,English,Registered Limited Liability Limited Partnership,Partnership,ELF v1.5 with abbreviations
2WJZ,United States of America,United States of America,Global,North Dakota,Cooperative Association,English,Cooperative Association,coop,ELF v1.5 with abbreviations
2WJZ,United States of America,United States of America,Global,North Dakota,Cooperative Association,English,Cooperative Association,co-op,ELF v1.5 with abbreviations
2WJZ,United States of America,United States of America,Global,North Dakota,Cooperative Association,English,Cooperative Association,assn.,ELF v1.5 with abbreviations
2WJZ,United States of America,United States of America,Global,North Dakota,Cooperative Association,English,Cooperative Association,assoc.,ELF v1.5 with abbreviations
4U9V,United States of America,United States of America,Global,North Dakota,Professional Limited Liabity Partnership,English,Professional Limited Liabity Partnership,LLP,ELF v1.5 with abbreviations
4U9V,United States of America,United States of America,Global,North Dakota,Professional Limited Liabity Partnership,English,Professional Limited Liabity Partnership,L.L.P.,ELF v1.5 with abbreviations
4U9V,United States of America,United States of America,Global,North Dakota,Professional Limited Liabity Partnership,English,Professional Limited Liabity Partnership,PLLP,ELF v1.5 with abbreviations
4U9V,United States of America,United States of America,Global,North Dakota,Professional Limited Liabity Partnership,English,Professional Limited Liabity Partnership,P.L.L.P,ELF v1.5 with abbreviations
64HG,United States of America,United States of America,Global,North Dakota,Professional Limited Liability Company,English,Professional Limited Liability Company,LLC,ELF v1.5 with abbreviations
64HG,United States of America,United States of America,Global,North Dakota,Professional Limited Liability Company,English,Professional Limited Liability Company,L.L.C.,ELF v1.5 with abbreviations
64HG,United States of America,United States of America,Global,North Dakota,Professional Limited Liability Company,English,Professional Limited Liability Company,PLLC,ELF v1.5 with abbreviations
64HG,United States of America,United States of America,Global,North Dakota,Professional Limited Liability Company,English,Professional Limited Liability Company,P.L.L.C.,ELF v1.5 with abbreviations
6JCE,United States of America,United States of America,Global,North Dakota,General Partnership,English,General Partnership,GP,ELF v1.5 with abbreviations
6JCE,United States of America,United States of America,Global,North Dakota,General Partnership,English,General Partnership,G.P.,ELF v1.5 with abbreviations
CPK1,United States of America,United States of America,Global,North Dakota,Mutual Aid Cooperative,English,Mutual Aid Cooperative,coop,ELF v1.5 with abbreviations
CPK1,United States of America,United States of America,Global,North Dakota,Mutual Aid Cooperative,English,Mutual Aid Cooperative,co-op,ELF v1.5 with abbreviations
DLEW,United States of America,United States of America,Global,North Dakota,Nonprofit Limited Liability Company,English,Nonprofit Limited Liability Company,LLC,ELF v1.5 with abbreviations
DLEW,United States of America,United States of America,Global,North Dakota,Nonprofit Limited Liability Company,English,Nonprofit Limited Liability Company,L.L.C.,ELF v1.5 with abbreviations
EO24,United States of America,United States of America,Global,North Dakota,Cooperative Grazing Associations,English,Cooperative Grazing Associations,coop,ELF v1.5 with abbreviations
EO24,United States of America,United States of America,Global,North Dakota,Cooperative Grazing Associations,English,Cooperative Grazing Associations,co-op,ELF v1.5 with abbreviations
ER7C,United States of America,United States of America,Global,North Dakota,Publicly Traded Corporation,English,Publicly Traded Corporation,corp,ELF v1.5 with abbreviations
ER7C,United States of America,United States of America,Global,North Dakota,Publicly Traded Corporation,English,Publicly Traded Corporation,inc.,ELF v1.5 with abbreviations
FK53,United States of America,United States of America,Global,North Dakota,Farm/Ranch Limited Liability Company,English,Farm/Ranch Limited Liability Company,LLC,ELF v1.5 with abbreviations
FK53,United States of America,United States of America,Global,North Dakota,Farm/Ranch Limited Liability Company,English,Farm/Ranch Limited Liability Company,L.L.C.,ELF v1.5 with abbreviations
GHB2,United States of America,United States of America,Global,North Dakota,(Business) Limited Liability Company,English,(Business) Limited Liability Company,LLC,ELF v1.5 with abbreviations
GHB2,United States of America,United States of America,Global,North Dakota,(Business) Limited Liability Company,English,(Business) Limited Liability Company,L.L.C.,ELF v1.5 with abbreviations
J1V0,United States of America,United States of America,Global,North Dakota,Limited Liability Partnership,English,Limited Liability Partnership,LLP,ELF v1.5 with abbreviations
J1V0,United States of America,United States of America,Global,North Dakota,Limited Liability Partnership,English,Limited Liability Partnership,L.L.P.,ELF v1.5 with abbreviations
LF4E,United States of America,United States of America,Global,North Dakota,Farm/Ranch Corporation,English,Farm/Ranch Corporation,corp,ELF v1.5 with abbreviations
LF4E,United States of America,United States of America,Global,North Dakota,Farm/Ranch Corporation,English,Farm/Ranch Corporation,inc.,ELF v1.5 with abbreviations
MTDW,United States of America,United States of America,Global,North Dakota,Limited Liability Limited Partnership,English,Limited Liability Limited Partnership,LLLP,ELF v1.5 with abbreviations
MTDW,United States of America,United States of America,Global,North Dakota,Limited Liability Limited Partnership,English,Limited Liability Limited Partnership,L.L.L.P,ELF v1.5 with abbreviations
NHGN,United States of America,United States of America,Global,North Dakota,Limited Partnership,English,Limited Partnership,LP,ELF v1.5 with abbreviations
NHGN,United States of America,United States of America,Global,North Dakota,Limited Partnership,English,Limited Partnership,L.P.,ELF v1.5 with abbreviations
NJA5,United States of America,United States of America,Global,North Dakota,Real Estate Investment Trusts,English,Real Estate Investment Trusts,REIT,ELF v1.5 with abbreviations
NJA5,United States of America,United States of America,Global,North Dakota,Real Estate Investment Trusts,English,Real Estate Investment Trusts,R.E.I.T.,ELF v1.5 with abbreviations
OGHV,United States of America,United States of America,Global,North Dakota,Professional Corporation,English,Professional Corporation,corp.,ELF v1.5 with abbreviations
OGHV,United States of America,United States of America,Global,North Dakota,Professional Corporation,English,Professional Corporation,inc.,ELF v1.5 with abbreviations
OGHV,United States of America,United States of America,Global,North Dakota,Professional Corporation,English,Professional Corporation,PC,ELF v1.5 with abbreviations
OGHV,United States of America,United States of America,Global,North Dakota,Professional Corporation,English,Professional Corporation,P.C.,ELF v1.5 with abbreviations
S745,United States of America,United States of America,Global,North Dakota,(Business) Corporation,English,(Business) Corporation,corp.,ELF v1.5 with abbreviations
S745,United States of America,United States of America,Global,North Dakota,(Business) Corporation,English,(Business) Corporation,inc.,ELF v1.5 with abbreviations
S745,United States of America,United States of America,Global,North Dakota,(Business) Corporation,English,(Business) Corporation,BC,ELF v1.5 with abbreviations
S745,United States of America,United States of America,Global,North Dakota,(Business) Corporation,English,(Business) Corporation,B.C.,ELF v1.5 with abbreviations
U87X,United States of America,United States of America,Global,North Dakota,Nonprofit Corporation,English,Nonprofit Corporation,corp.,ELF v1.5 with abbreviations
U87X,United States of America,United States of America,Global,North Dakota,Nonprofit Corporation,English,Nonprofit Corporation,inc.,ELF v1.5 with abbreviations
WIU6,United States of America,United States of America,Global,North Dakota,Community Development Corporation,English,Community Development Corporation,corp,ELF v1.5 with abbreviations
WIU6,United States of America,United States of America,Global,North Dakota,Community Development Corporation,English,Community Development Corporation,inc.,ELF v1.5 with abbreviations
WIU6,United States of America,United States of America,Global,North Dakota,Community Development Corporation,English,Community Development Corporation,CDC,ELF v1.5 with abbreviations
WIU6,United States of America,United States of America,Global,North Dakota,Community Development Corporation,English,Community Development Corporation,C.D.C.,ELF v1.5 with abbreviations
YOB3,United States of America,United States of America,Global,North Dakota,Electric Cooperative Corporations,English,Electric Cooperative Corporations,coop,ELF v1.5 with abbreviations
YOB3,United States of America,United States of America,Global,North Dakota,Electric Cooperative Corporations,English,Electric Cooperative Corporations,co-op,ELF v1.5 with abbreviations
ZULC,United States of America,United States of America,Global,North Dakota,Development Corporation,English,Development Corporation,corp,ELF v1.5 with abbreviations
ZULC,United States of America,United States of America,Global,North Dakota,Development Corporation,English,Development Corporation,inc.,ELF v1.5 with abbreviations
52U0,United States of America,United States of America,Global,Ohio,Limited Liability Partnership,English,Limited Liability Partnership,registered limited liability partnership,ELF v1.5 with abbreviations
52U0,United States of America,United States of America,Global,Ohio,Limited Liability Partnership,English,Limited Liability Partnership,registered partnership having limited liability,ELF v1.5 with abbreviations
52U0,United States of America,United States of America,Global,Ohio,Limited Liability Partnership,English,Limited Liability Partnership,limited liability partnership,ELF v1.5 with abbreviations
52U0,United States of America,United States of America,Global,Ohio,Limited Liability Partnership,English,Limited Liability Partnership,R.L.L.P.,ELF v1.5 with abbreviations
52U0,United States of America,United States of America,Global,Ohio,Limited Liability Partnership,English,Limited Liability Partnership,P.L.L.,ELF v1.5 with abbreviations
52U0,United States of America,United States of America,Global,Ohio,Limited Liability Partnership,English,Limited Liability Partnership,L.L.P.,ELF v1.5 with abbreviations
52U0,United States of America,United States of America,Global,Ohio,Limited Liability Partnership,English,Limited Liability Partnership,RLLP,ELF v1.5 with abbreviations
AEJF,United States of America,United States of America,Global,Ohio,Professional Association,English,Professional Association,company,ELF v1.5 with abbreviations
AEJF,United States of America,United States of America,Global,Ohio,Professional Association,English,Professional Association, co.,ELF v1.5 with abbreviations
AEJF,United States of America,United States of America,Global,Ohio,Professional Association,English,Professional Association,corporation,ELF v1.5 with abbreviations
AEJF,United States of America,United States of America,Global,Ohio,Professional Association,English,Professional Association,corp.,ELF v1.5 with abbreviations
AEJF,United States of America,United States of America,Global,Ohio,Professional Association,English,Professional Association,incorporated,ELF v1.5 with abbreviations
AEJF,United States of America,United States of America,Global,Ohio,Professional Association,English,Professional Association,inc.,ELF v1.5 with abbreviations
BTQ1,United States of America,United States of America,Global,Ohio,Corporation (For-Profit),English,Corporation (For-Profit),company,ELF v1.5 with abbreviations
BTQ1,United States of America,United States of America,Global,Ohio,Corporation (For-Profit),English,Corporation (For-Profit), co.,ELF v1.5 with abbreviations
BTQ1,United States of America,United States of America,Global,Ohio,Corporation (For-Profit),English,Corporation (For-Profit),corporation,ELF v1.5 with abbreviations
BTQ1,United States of America,United States of America,Global,Ohio,Corporation (For-Profit),English,Corporation (For-Profit),corp.,ELF v1.5 with abbreviations
BTQ1,United States of America,United States of America,Global,Ohio,Corporation (For-Profit),English,Corporation (For-Profit),incorporated,ELF v1.5 with abbreviations
BTQ1,United States of America,United States of America,Global,Ohio,Corporation (For-Profit),English,Corporation (For-Profit),inc.,ELF v1.5 with abbreviations
EZNQ,United States of America,United States of America,Global,Ohio,Limited Liability Company,English,Limited Liability Company,limited liability company,ELF v1.5 with abbreviations
EZNQ,United States of America,United States of America,Global,Ohio,Limited Liability Company,English,Limited Liability Company,limited,ELF v1.5 with abbreviations
EZNQ,United States of America,United States of America,Global,Ohio,Limited Liability Company,English,Limited Liability Company,LLC,ELF v1.5 with abbreviations
EZNQ,United States of America,United States of America,Global,Ohio,Limited Liability Company,English,Limited Liability Company,L.L.C.,ELF v1.5 with abbreviations
EZNQ,United States of America,United States of America,Global,Ohio,Limited Liability Company,English,Limited Liability Company,ltd.,ELF v1.5 with abbreviations
EZNQ,United States of America,United States of America,Global,Ohio,Limited Liability Company,English,Limited Liability Company,ltd,ELF v1.5 with abbreviations
FZMT,United States of America,United States of America,Global,Ohio,Cooperative,English,Cooperative,Cooperative,ELF v1.5 with abbreviations
FZMT,United States of America,United States of America,Global,Ohio,Cooperative,English,Cooperative,coop.,ELF v1.5 with abbreviations
FZMT,United States of America,United States of America,Global,Ohio,Cooperative,English,Cooperative,co-operative,ELF v1.5 with abbreviations
FZMT,United States of America,United States of America,Global,Ohio,Cooperative,English,Cooperative,co-op,ELF v1.5 with abbreviations
FZMT,United States of America,United States of America,Global,Ohio,Cooperative,English,Cooperative,association,ELF v1.5 with abbreviations
FZMT,United States of America,United States of America,Global,Ohio,Cooperative,English,Cooperative,assn,ELF v1.5 with abbreviations
FZMT,United States of America,United States of America,Global,Ohio,Cooperative,English,Cooperative,company,ELF v1.5 with abbreviations
FZMT,United States of America,United States of America,Global,Ohio,Cooperative,English,Cooperative,co,ELF v1.5 with abbreviations
FZMT,United States of America,United States of America,Global,Ohio,Cooperative,English,Cooperative,incorporated,ELF v1.5 with abbreviations
FZMT,United States of America,United States of America,Global,Ohio,Cooperative,English,Cooperative,inc.,ELF v1.5 with abbreviations
FZMT,United States of America,United States of America,Global,Ohio,Cooperative,English,Cooperative,corporation,ELF v1.5 with abbreviations
FZMT,United States of America,United States of America,Global,Ohio,Cooperative,English,Cooperative,corp.,ELF v1.5 with abbreviations
ZD39,United States of America,United States of America,Global,Ohio,Limited Partnership,English,Limited Partnership,Limited Partnership,ELF v1.5 with abbreviations
ZD39,United States of America,United States of America,Global,Ohio,Limited Partnership,English,Limited Partnership,L.P.,ELF v1.5 with abbreviations
ZD39,United States of America,United States of America,Global,Ohio,Limited Partnership,English,Limited Partnership,Limited,ELF v1.5 with abbreviations
ZD39,United States of America,United States of America,Global,Ohio,Limited Partnership,English,Limited Partnership,Ltd.,ELF v1.5 with abbreviations
B8XC,United States of America,United States of America,Global,Oklahoma,Limited Liability Company,English,Limited Liability Company,L.L.C.,ELF v1.5 with abbreviations
B8XC,United States of America,United States of America,Global,Oklahoma,Limited Liability Company,English,Limited Liability Company,LLC,ELF v1.5 with abbreviations
B8XC,United States of America,United States of America,Global,Oklahoma,Limited Liability Company,English,Limited Liability Company,L.C.,ELF v1.5 with abbreviations
B8XC,United States of America,United States of America,Global,Oklahoma,Limited Liability Company,English,Limited Liability Company,LC,ELF v1.5 with abbreviations
BGH4,United States of America,United States of America,Global,Oklahoma,Profit Corporation,English,Profit Corporation,corp.,ELF v1.5 with abbreviations
BGH4,United States of America,United States of America,Global,Oklahoma,Profit Corporation,English,Profit Corporation,inc.,ELF v1.5 with abbreviations
BGH4,United States of America,United States of America,Global,Oklahoma,Profit Corporation,English,Profit Corporation,co.,ELF v1.5 with abbreviations
BGH4,United States of America,United States of America,Global,Oklahoma,Profit Corporation,English,Profit Corporation,ltd.,ELF v1.5 with abbreviations
OJDX,United States of America,United States of America,Global,Oklahoma,Limited Liability Partnership,English,Limited Liability Partnership,RLLP,ELF v1.5 with abbreviations
OJDX,United States of America,United States of America,Global,Oklahoma,Limited Liability Partnership,English,Limited Liability Partnership, LLP,ELF v1.5 with abbreviations
OJDX,United States of America,United States of America,Global,Oklahoma,Limited Liability Partnership,English,Limited Liability Partnership, R.L.L.P.,ELF v1.5 with abbreviations
OJDX,United States of America,United States of America,Global,Oklahoma,Limited Liability Partnership,English,Limited Liability Partnership, L.L.P.,ELF v1.5 with abbreviations
